sourceKey,sourceName,sourceUrl,productName,genericName,category,sku,strengthText,dosageFormName,packSizeLabel,unitPriceTzs,currency,detailUrl,rawText,confidence,notes
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gabica Pregabalin 150 mg Hard Gelatin Capsules,Pregabalin 150 mg Hard Gelatin Capsules,,,150 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678453764-T20H0610SmPCv1.pdf,Gabica Pregabalin 150 mg Hard Gelatin Capsules Pregabalin 150 mg Hard Gelatin Capsules,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gabica Pregabalin 75 mg Capsules,Pregabalin 75 mg Capsules,,,75 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678356153-T20H0604SmPCv1.pdf,Gabica Pregabalin 75 mg Capsules Pregabalin 75 mg Capsules,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gabica-50 Pregabalin 50 mg Capsules,Pregabalin 50 mg Capsules,,,50 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678178412-18-TMDA0020-HM-0605.pdf,Gabica-50 Pregabalin 50 mg Capsules Pregabalin 50 mg Capsules,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gabix 100,"Gabapentin, 100 mg, Capsules",,,100 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1708952145-TZ19H0193SmPCv1.pdf,"Gabix 100 Gabapentin, 100 mg, Capsules",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gabix 300,"Gabapentin, 300 mg, Capsules",,,300 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1708952096-TZ19H0194SmPCv1.pdf,"Gabix 300 Gabapentin, 300 mg, Capsules",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GACET-125,"paracetamol, 125 mg, Suppositories",,,125 mg,,,,,https://www.tmda.go.tz/uploads/1708952489-TZ19H0201SmPCv1.pdf,"GACET-125 paracetamol, 125 mg, Suppositories",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GACET-250,"Paracetamol (Acetaminophen), 250 mg, Suppositories",,,250 mg,,,,,https://www.tmda.go.tz/uploads/1708952563-TZ19H0200SmPCv1.pdf,"GACET-250 Paracetamol (Acetaminophen), 250 mg, Suppositories",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Galvus Met 50/850,• 50 mg vildagliptin and 850 mg metformin hydrochloride,,,50 mg + 850 mg,,,,,https://www.tmda.go.tz/uploads/1717152794-TFDA13-HM-0221SmPC_Accepted.pdf,Galvus Met 50/850 • 50 mg vildagliptin and 850 mg metformin hydrochloride,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gamok 375,"Amoxicillin trihydrate & Potassium Clavulanate, 250/125, Tablet, Film-coated",,,,Tablet,,,,https://www.tmda.go.tz/uploads/1708952679-T18H0606SmPCv1.pdf,"Gamok 375 Amoxicillin trihydrate & Potassium Clavulanate, 250/125, Tablet, Film-coated",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gamok 625,"Amoxicillin trihydrate & Potassium Clavulanate, 500/125, Tablet, Film-coated",,,,Tablet,,,,https://www.tmda.go.tz/uploads/1708952643-T18H0605SmPCv1.pdf,"Gamok 625 Amoxicillin trihydrate & Potassium Clavulanate, 500/125, Tablet, Film-coated",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,"Gastrosafe Lansoprazole, Clarithromycin And Tinidazole 267/250/500 mg Tablets/Capsules","Lansoprazole, Clarithromycin And Tinidazole 267/250/500 mg Tablets/Capsules",,,500 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678178506-T20H0557SmPCV1.pdf,"Gastrosafe Lansoprazole, Clarithromycin And Tinidazole 267/250/500 mg Tablets/Capsules Lansoprazole, Clarithromycin And Tinidazole 267/250/500 mg Tablets/Capsules",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gemcitabile Gemcitabine Hydrochloride 1000 mg/ml Powder For Solution For Injection,Gemcitabine Hydrochloride 1000 mg/ml Powder For Solution For Injection,,,1000 mg,Injection,,,,https://www.tmda.go.tz/uploads/1678453821-T18H0585SmPCV1.pdf,Gemcitabile Gemcitabine Hydrochloride 1000 mg/ml Powder For Solution For Injection Gemcitabine Hydrochloride 1000 mg/ml Powder For Solution For Injection,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gemcitabine,Gemcitabine hydrochloride Lyophilized Powder for Injection 200 mg,,,200 mg,Powder for injection,,,,https://www.tmda.go.tz/uploads/1658222395-T19H0739SmPCv1.pdf,Gemcitabine Gemcitabine hydrochloride Lyophilized Powder for Injection 200 mg,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GENLEX 125MG/5ML,Cephalexin Monohydrate Dry Powder for Oral Suspension 125mg,,,125mg,Suspension,,,,https://www.tmda.go.tz/uploads/1658390352-T20H0597SmPCv1.pdf,GENLEX 125MG/5ML Cephalexin Monohydrate Dry Powder for Oral Suspension 125mg,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Genlex 250 Cephalexin 250 mg Capsules,Cephalexin 250 mg Capsules,,,250 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678178596-T20H0598SmPCV1.pdf,Genlex 250 Cephalexin 250 mg Capsules Cephalexin 250 mg Capsules,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gentamicin Sulfate,Gentamicin Sulfate Solution for injection 80mg/2mL,,,80mg/2mL,Injection,,,,https://www.tmda.go.tz/uploads/1658390475-T21H0734SmPCv1.pdf,Gentamicin Sulfate Gentamicin Sulfate Solution for injection 80mg/2mL,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GESIC ADL 200 Ibuprofen Tablets 200 mg,Ibuprofen Tablets 200 mg,,,200 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1678107645-TMDA0019:HM:0692_Reviewed.pdf,GESIC ADL 200 Ibuprofen Tablets 200 mg Ibuprofen Tablets 200 mg,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,"Ginib 100 Mg Imatinib 100 mg Tablet, Film-Coated","Imatinib 100 mg Tablet, Film-Coated",,,100 mg,Tablet,,,,https://www.tmda.go.tz/uploads/1678178767-T18H0738SmPCv1.pdf,"Ginib 100 Mg Imatinib 100 mg Tablet, Film-Coated Imatinib 100 mg Tablet, Film-Coated",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GITRAL M,"Oral Preparations, 20.5 G, Powder, Oral",,,20.5 G,,,,,https://www.tmda.go.tz/uploads/1708952987-T16H0533SmPCv1.pdf,"GITRAL M Oral Preparations, 20.5 G, Powder, Oral",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GLEMONT IR 10,"Montelukast Sodium, 10 mg, Tablets",,,10 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1708953122-T17H0520SmPCv1.pdf,"GLEMONT IR 10 Montelukast Sodium, 10 mg, Tablets",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gliclazide 30 mg Tablets,Gliclazide 30 mg Tablets,,,30 mg,Tablets,,,,https://www.tmda.go.tz/uploads/files/Gliclazide_30_mg_Tablets.pdf,Gliclazide 30 mg Tablets Gliclazide 30 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gliclazide 60 mg Tablets,Gliclazide 60 mg Tablet,,,60 mg,Tablet,,,,https://www.tmda.go.tz/uploads/files/Gliclazide_60_mg_Tablets.pdf,Gliclazide 60 mg Tablets Gliclazide 60 mg Tablet,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glimepiride 1 mg Tablets,Glimepiride 1 mg Tablets,,,1 mg,Tablets,,,,https://www.tmda.go.tz/uploads/files/Glimepiride_1_mg_Tablets_Sandoz_GmbH.pdf,Glimepiride 1 mg Tablets Glimepiride 1 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glimepiride 2 mg Tablets,Glimepiride 2 mg Tablets,,,2 mg,Tablets,,,,https://www.tmda.go.tz/uploads/files/Glimepiride_2_mg_Tablets_Mankind_Pharma_Ltd.pdf,Glimepiride 2 mg Tablets Glimepiride 2 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glimepiride 3 mg Tablets,Glimepiride 3 mg Tablets,,,3 mg,Tablets,,,,https://www.tmda.go.tz/uploads/files/Glimepiride_3_ mg_Tablets_Aurobindo_Pharma_Ltd.pdf,Glimepiride 3 mg Tablets Glimepiride 3 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glimepiride 4 mg Tablets,Glimepiride 4 mg Tablets,,,4 mg,Tablets,,,,https://www.tmda.go.tz/uploads/files/Glimepiride_4_mg_Tablets_Aurobindo_Pharma_Ltd.pdf,Glimepiride 4 mg Tablets Glimepiride 4 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gliptus 50 Mg. Vildagliptin 50 mg Tablets,Vildagliptin 50 mg Tablets,,,50 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1678356271-T19H0081SmPCv1.pdf,Gliptus 50 Mg. Vildagliptin 50 mg Tablets Vildagliptin 50 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glopar Paracetamol 500 mg Oral Tablet,Paracetamol 500 mg Oral Tablet,,,500 mg,Tablet,,,,https://www.tmda.go.tz/uploads/1678453961-T21H0047SmPCV1.pdf,Glopar Paracetamol 500 mg Oral Tablet Paracetamol 500 mg Oral Tablet,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glumac Artemether + Lumefantrine 20/120 mg Tablets,Artemether + Lumefantrine 20/120 mg Tablets,,,120 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1678454106-T20HM0615SmPCv1.pdf,Glumac Artemether + Lumefantrine 20/120 mg Tablets Artemether + Lumefantrine 20/120 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glumac Artemether + Lumefantrine 80/480 mg Tablets,Artemether + Lumefantrine 80/480 mg Tablets,,,480 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1678454158-T20H0614SmPCv1.pdf,Glumac Artemether + Lumefantrine 80/480 mg Tablets Artemether + Lumefantrine 80/480 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Glycopyrronium Bromide,"Glycopyrronium bromide, 200 mcg/ml, Solution for injection",,,200 mcg,Injection,,,,https://www.tmda.go.tz/uploads/1708953291-TZ19H0203SmPCv1.pdf,"Glycopyrronium Bromide Glycopyrronium bromide, 200 mcg/ml, Solution for injection",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GMYCIN 80,Gentamicin Sulfate Solution for injection 80 mg/2mL,,,80 mg/2mL,Injection,,,,https://www.tmda.go.tz/uploads/1658390581-2_T20H0618E1-SmPC-Approved.pdf,GMYCIN 80 Gentamicin Sulfate Solution for injection 80 mg/2mL,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GMYCIN 80,Gentamicin Sulfate Solution for injection 80mg/2ml,,,80mg/2ml,Injection,,,,https://www.tmda.go.tz/uploads/1658390581-2_T20H0618E1-SmPC-Approved.pdf,GMYCIN 80 Gentamicin Sulfate Solution for injection 80mg/2ml,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,"Gofen 200 Ibuprofen 200 mg Capsules, Soft","Ibuprofen 200 mg Capsules, Soft",,,200 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678178864-T18H0296SmPCv1.pdf,"Gofen 200 Ibuprofen 200 mg Capsules, Soft Ibuprofen 200 mg Capsules, Soft",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gritacillin-0.5,Ampicillin Sodium 500 mg Powder For Solution For Injection,,,500 mg,Injection,,,,https://www.tmda.go.tz/uploads/1678454251-T20H0254SmPCv1.pdf,Gritacillin-0.5 Ampicillin Sodium 500 mg Powder For Solution For Injection,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GUCEFOR,"Cefuroxime Axetil, 500, Film Coated Tablet",,,,Tablet,,,,https://www.tmda.go.tz/uploads/1708953379-T0018H0372 SmPCv1.pdf,"GUCEFOR Cefuroxime Axetil, 500, Film Coated Tablet",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GUCEFOR,"Cefuroxime Axetil, 250, Film Coated Tablet",,,,Tablet,,,,https://www.tmda.go.tz/uploads/1708953546-T0018H0373 SmPCv1.pdf,"GUCEFOR Cefuroxime Axetil, 250, Film Coated Tablet",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gufrusemid Furosemide 10 mg/ml Solution For Injection,Furosemide 10 mg/ml Solution For Injection,,,10 mg,Injection,,,,https://www.tmda.go.tz/uploads/1678179011-T21H0985SmPCV1.pdf,Gufrusemid Furosemide 10 mg/ml Solution For Injection Furosemide 10 mg/ml Solution For Injection,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,GYNOGEN HP 75 IU,"Human menopausal gonadotropin (HMG) or Menotrophin 75IU, 75 IU/vial, Lyophilized Injection",,,75IU + 75 IU,Injection,,,,https://www.tmda.go.tz/uploads/1708953592-TZ19H0198SmPCv1.pdf,"GYNOGEN HP 75 IU Human menopausal gonadotropin (HMG) or Menotrophin 75IU, 75 IU/vial, Lyophilized Injection",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gynosporin Vaginal Cream Clotrimazole 10% w/w Vaginal Cream,Clotrimazole 10% w/w Vaginal Cream,,,,Cream,,,,https://www.tmda.go.tz/uploads/1678356389-T20H0573SmPCv1.pdf,Gynosporin Vaginal Cream Clotrimazole 10% w/w Vaginal Cream Clotrimazole 10% w/w Vaginal Cream,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Gynosporin Vaginal Cream Clotrimazole Usp 2% W/W 2% w/w Vaginal Cream,Clotrimazole Usp 2% W/W 2% w/w Vaginal Cream,,,,Cream,,,,https://www.tmda.go.tz/uploads/1678356445-T20H0580SmPCv1.pdf,Gynosporin Vaginal Cream Clotrimazole Usp 2% W/W 2% w/w Vaginal Cream Clotrimazole Usp 2% W/W 2% w/w Vaginal Cream,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Haloperidol Haloperidol 5 mg/ml Solution For Injection,Haloperidol 5 mg/ml Solution For Injection,,,5 mg,Injection,,,,https://www.tmda.go.tz/uploads/1678454577-T19H0602SmPCv1.pdf,Haloperidol Haloperidol 5 mg/ml Solution For Injection Haloperidol 5 mg/ml Solution For Injection,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Hedex Tablets Aspirin + Paracetamol + Caffeine 400mg+200mg+50mg Oral Tablet,Aspirin + Paracetamol + Caffeine 400mg+200mg+50mg Oral Tablet,,,400mg + 200mg + 50mg,Tablet,,,,https://www.tmda.go.tz/uploads/1678356497-T20H0689SmPCv1.pdf,Hedex Tablets Aspirin + Paracetamol + Caffeine 400mg+200mg+50mg Oral Tablet Aspirin + Paracetamol + Caffeine 400mg+200mg+50mg Oral Tablet,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Hekopenem 1G Meropenem Trihydrate 1000 mg Powder For Solution For Injection,Meropenem Trihydrate 1000 mg Powder For Solution For Injection,,,1000 mg,Injection,,,,https://www.tmda.go.tz/uploads/1678454665-T21H0477SmPCv1.pdf,Hekopenem 1G Meropenem Trihydrate 1000 mg Powder For Solution For Injection Meropenem Trihydrate 1000 mg Powder For Solution For Injection,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Hemovit Ferrous Sulphate + Folic Acid +Zinc Sulphate Monoh 180.75 mg Capsules,Ferrous Sulphate + Folic Acid +Zinc Sulphate Monoh 180.75 mg Capsules,,,180.75 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1678179421-T19H0609SmPCv1.pdf,Hemovit Ferrous Sulphate + Folic Acid +Zinc Sulphate Monoh 180.75 mg Capsules Ferrous Sulphate + Folic Acid +Zinc Sulphate Monoh 180.75 mg Capsules,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Hepbest Tenofovir Alafenamide 25 mg Tablets,Tenofovir Alafenamide 25 mg Tablets,,,25 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1678357010-T17H0740SmPCv1.pdf,Hepbest Tenofovir Alafenamide 25 mg Tablets Tenofovir Alafenamide 25 mg Tablets,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,HEPCINAT,"Sofosbuvir, 400 mg, Tablets",,,400 mg,Tablets,,,,https://www.tmda.go.tz/uploads/1708953787-TZ19H0234SmPCv1.pdf,"HEPCINAT Sofosbuvir, 400 mg, Tablets",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Human Insulin 3 ml,Human Insulin 3 ml,,,3 ml,,,,,https://www.tmda.go.tz/uploads/files/Human_Insulin_3_ml_Novo_Nordisk.pdf,Human Insulin 3 ml Human Insulin 3 ml,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,IMANTO,"Pantoprazole Sodium Sesquihydrate, 40, Injection",,,,Injection,,,,https://www.tmda.go.tz/uploads/1708953911-T18H0537 SmPCV1.pdf,"IMANTO Pantoprazole Sodium Sesquihydrate, 40, Injection",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,IMIQUAD,"Imiquimod, 5%, Cream",,,,Cream,,,,https://www.tmda.go.tz/uploads/1708954091-T17H0519SmPCv1.pdf,"IMIQUAD Imiquimod, 5%, Cream",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Inbec,"Abacavir,Dolutegravir and Lamivudine, 600/50/300 mg, Tablet, Film-coated",,,300 mg,Tablet,,,,https://www.tmda.go.tz/uploads/1708954182-SmPC.pdf,"Inbec Abacavir,Dolutegravir and Lamivudine, 600/50/300 mg, Tablet, Film-coated",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,INNOFIX 400,Cefixime Trihydrate Hard Gelatin Capsules of 400 mg,,,400 mg,Capsules,,,,https://www.tmda.go.tz/uploads/1658391124-T19H0843 - SmPCV1.pdf,INNOFIX 400 Cefixime Trihydrate Hard Gelatin Capsules of 400 mg,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Intaflam,Ibuprofen 400 mg + Paracetamol 325 mg,,,400 mg + 325 mg,,,,,https://www.tmda.go.tz/uploads/1620036002-T19H0470SmPCv1.pdf,Intaflam Ibuprofen 400 mg + Paracetamol 325 mg,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,"Invel Forte L Metronidazole + Miconazole + Lidocaine 750+200+100 mg Tablet, Coated","Metronidazole + Miconazole + Lidocaine 750+200+100 mg Tablet, Coated",,,100 mg,Tablet,,,,https://www.tmda.go.tz/uploads/1678455121-T18H0010SmPCV1.pdf,"Invel Forte L Metronidazole + Miconazole + Lidocaine 750+200+100 mg Tablet, Coated Metronidazole + Miconazole + Lidocaine 750+200+100 mg Tablet, Coated",SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
TMDA_APPROVED_PRODUCT_INFO,TMDA Approved Medicines Product Information,https://www.tmda.go.tz/index.php/pages/approved-product-information,Iprax-Mol Salbutamol And Ipratropium Bromide 2.5 mg + 500 mcg Respules,Salbutamol And Ipratropium Bromide 2.5 mg + 500 mcg Respules,,,2.5 mg + 500 mcg,,,,,https://www.tmda.go.tz/uploads/1678357095-T21H0080SmPcV1.pdf,Iprax-Mol Salbutamol And Ipratropium Bromide 2.5 mg + 500 mcg Respules Salbutamol And Ipratropium Bromide 2.5 mg + 500 mcg Respules,SOURCE_LISTED,"Selected TMDA SmPC/TPAR listing, not the full registered medicines universe."
